City,Co,No2,O3,So2,Pm10,Pm25,Cluster
Mexico city,6.925050382910117,16.518689903846155,21.20683279742765,3.687786259541985,38.54026180087267,64.03535353535354,2
Miami,1.5408785120696478,2.023475046210721,11.416932341480694,0.4310582010582011,16.02810650887574,28.460732054015637,0
Middelburg,4.030257762155829,5.025742280285036,8.070271017699115,2.202774841437632,28.46697853604843,52.496119733924616,0
Milan,0.1,29.205575379125783,31.016956715751896,1.8896986054880793,28.985950044603033,68.96383928571429,2
Milwaukee,3.044815874150876,9.657625619249824,25.668513853904283,1.373848238482385,14.626798561151078,33.13795542978422,0
Miskolc,5.101099595551062,6.620985492746374,16.958429214607303,2.690645322661331,24.39232116058029,62.98741007194245,2
Miyazaki,3.0018785222291795,3.3737239396117897,22.578007181328545,2.6620299379335526,14.157989228007182,43.26786355475763,0
Mokpo,5.047009174311927,8.062224669603523,28.028261668504225,4.335045871559633,31.01063439677301,60.20741556534508,2
Monterrey,13.342496723460027,7.864060446780552,14.511447756305273,4.69724860792663,43.57432034064854,50.530852459016394,2
Morelia,15.308846715328468,10.294379639448568,21.007268090532357,14.95993138936535,34.34119359534207,60.499683143219265,2
Moscow,2.9574480595844768,15.706860054880439,12.845096774193548,1.1225686274509805,18.713249705997647,39.24598196785574,0
Mumbai,8.424339411983626,9.669288537549408,7.439759273875295,7.9126209977661945,67.94361741719389,100.70244854506743,1
Munich,0.1,12.292604387827318,19.76079263977353,18.37457142857143,15.954770318021202,34.98668885191348,0
Murcia,0.1,9.690536938309215,20.993792840822543,2.44479302832244,22.592412451361866,51.97222222222222,0
Muzaffarnagar,9.5734623015873,12.215,11.484148776834747,8.064208189442526,103.38195488721804,144.49122807017545,1
Mysore,3.4546532305868407,7.486721991701245,10.054030823947837,1.7284680337756333,37.73947836395969,63.451096621221104,2
Málaga,1.8744461617722825,6.344756050710719,29.015086372360845,2.9065946779791747,20.792810204870506,42.462146422628955,0
Nagano,3.4292553191489357,6.543674269422666,26.62061340941512,1.606172839506173,11.07127583749109,33.57216678545973,0
Nagasaki,3.488118279569892,4.168288222384784,27.541477688368687,2.108342967244701,15.649414776883686,42.34052670080468,0
Nagoya,3.403524385902456,10.138510638297872,25.273085106382982,2.194787234042553,13.61436170212766,39.10921985815603,0
Nagpur,6.725326876513317,11.289883268482491,13.865645081562038,3.9105569007263923,60.711229946524064,111.4486215538847,1
Naha,3.277274805669867,3.977371695178849,26.177877138413685,1.6815459989112684,16.039657853810265,32.675223648385845,0
Nakhon pathom,0.1,4.2439727065959065,9.588192234245703,1.0473096026490067,32.66981689308919,63.660956881275844,0
Nanchang,6.989868324798829,11.925713240673007,23.626386338597136,4.763332114118508,49.14191660570592,91.99725676664228,1
Nancy,2.542994652406417,7.641431593794076,20.19357894736842,1.0558770989639157,15.24938401971137,39.910557699052966,0
Nanjing,6.880238095238095,15.395805860805861,27.090081261950285,4.743260073260074,53.172161172161175,97.01868131868132,1
Nanning,7.5188848263254116,11.295795246800731,19.177708243418213,4.425191956124315,41.585740402193785,85.74661791590493,2
Nantes,0.4851568477429227,5.700456543794386,23.20228968792402,0.6092059030217849,14.278998985458236,37.601150202976996,0
Naples,4.818333333333333,12.601106911447085,22.29050081654872,1.4686147186147187,27.09715909090909,55.27569562748438,2
Nara-shi,3.350610632183908,5.776063829787234,24.844095744680853,4.046908315565032,14.070744680851064,41.08652482269503,0
Nashik,5.000720338983051,8.339628820960698,16.241988950276244,1.706022052586938,52.15273652948664,102.00981228668942,1
Netanya,34.051685393258424,8.086621621621623,35.37966621253406,1.418269556383339,37.54133001864512,64.15027045300879,3
Newcastle,3.0517680339462516,6.430978481526593,13.849544419134396,2.2669655594049316,18.069326025172554,26.47269035532995,0
Newport,1.8579369053580372,6.4751443001443,23.000740131578947,1.4622243998040176,12.629107981220658,32.16072768192048,0
Nicosia,2.9263883641858706,9.273303249097472,25.60182072829132,1.3398699891657637,31.456372194062272,58.843297101449274,2
Niigata,2.855236675363399,4.7559656037262625,30.36049802938015,1.9613272311212817,11.16786098172698,33.23934073808671,0
Ningbo,5.641472577009767,13.280015026296018,26.652713815789475,4.420300751879699,39.495492111194594,82.03193087903831,2
Nizhniy novgorod,2.6862433862433863,8.33968253968254,12.844973544973543,9.961621621621623,9.433962264150944,31.93867924528302,0
Niš,5.489140625,10.221977528089889,16.40166083916084,6.009208472686733,28.08548959918823,75.3888044579534,2
Novi sad,4.482082043343653,7.694290245836638,22.445874516544908,5.497524129248846,24.668757588021045,61.28114886731392,2
Novosibirsk,3.6678571428571427,19.248392857142857,10.74910071942446,5.220964360587002,21.05548854041013,62.492159227985525,2
Oakland,4.25905693950178,8.395035587188612,18.826920341394025,1.220721769499418,16.129032258064516,32.29953753112771,0
Oaxaca,16.206809770540342,14.688881578947367,17.869818913480888,19.57522349936143,30.582081545064376,51.87640449438202,3
Okayama,3.499529667149059,9.114037911301859,23.88625,5.805402504472272,15.678469241773962,47.783261802575105,0
Oklahoma city,4.702377495462795,8.13428002894356,27.32367299496319,1.9913043478260868,18.796619613670135,35.00805008944544,0
Osaka,3.1950177304964535,11.678847517730496,25.28524822695035,3.150886524822695,14.398758865248228,41.743262411347516,0
Oslo,0.1,11.626940133037694,19.555692599620492,0.7674620390455532,13.703067257945307,28.835920177383592,0
Oulu,0.6887096774193548,4.880527994330262,21.756005736823234,0.6071428571428571,8.965957446808511,22.903993435448577,0
Oviedo,0.1,5.817029243937233,17.912731811697576,2.667147950089127,18.45222816399287,39.54386590584879,0
Pachuca de soto,4.945688153310104,8.444782971619366,25.18776337115073,2.066036925719193,25.61106346483705,54.845829823083406,0
Palma,3.0703488372093024,4.493266072266541,28.558751759737213,1.490492957746479,16.82038606403013,30.244880046811,0
Paris,1.2298026580749093,15.424687834463075,19.613357142857144,0.7801396648044693,20.256245538900785,45.748573466476465,0
Parma,0.1,15.70193524376628,29.445875096376255,5.23219094247246,22.35397239835882,64.01418439716312,2
Patna,8.624501915708812,10.379980732177264,11.25132183908046,4.21050210808739,92.6968787515006,145.94367816091955,1
Perth,2.725860493451112,4.2643532445208425,17.8978835978836,4.2715704303052595,11.952295324730272,24.2019251110641,0
Petaẖ tiqwa,6.872121212121211,10.821076011846001,27.615454545454547,1.6293594306049823,72.47633136094674,75.48289345063539,1
Philadelphia,2.979900124843945,6.716613588110404,24.309164897381457,1.71246660730187,13.22279792746114,34.00230333097094,0
Phoenix,4.081192498230714,10.347453130527061,22.54953998584572,0.7970062208398134,20.7121372965322,28.807855626326965,0
Plovdiv,0.1,10.0252067743206,17.468223552894212,4.387066735644077,28.552321007081037,2.0,0
Pohang,5.093394495412844,11.367100917431193,28.254542111070247,5.648550458715596,32.76862385321101,61.5607476635514,2
Port elizabeth,4.790936863543788,2.1746740220661986,7.8736054421768715,1.2341713699332992,21.220544554455447,33.39622641509434,0
Portland,17.834592145015105,7.486087267525035,7.198754891497688,0.900924499229584,10.054237288135592,22.056773965334276,0
Potsdam,0.40265136525524337,8.987642153146323,23.595773313116,2.594253604749788,16.968157695223653,39.83958427474017,0
Poznań,3.156941371681416,5.8268027961736575,18.872580645161293,1.489578713968958,20.528225806451612,53.903492647058826,0
Prato,0.1,19.06134706134706,34.85798525798526,1.6365384615384615,18.949933540097476,51.02616902616903,0
Pretoria,10.425973360655737,5.749685382381413,7.312416851441243,3.121282301316431,44.30677966101695,85.940332326284,2
Pristina,13.258304696449027,10.11946454413893,16.410568513119532,5.6976522377109315,19.372456395348838,67.44839449541284,2
Puebla,15.156487582361885,18.305902539464654,23.9656150583245,2.8978984238178636,33.186968838526916,69.54865616311399,2
Pécs,4.319622055397359,8.523254922014829,19.4805292763999,1.865060086934288,18.69045791762599,50.38913263584205,0
Płock,3.613981762917933,6.842195540308748,20.909270516717324,1.9676276165993392,23.615677321156774,61.85007610350076,0
Qingdao,1.6317997791682004,11.381063673168935,31.850828119249172,5.30329528718704,50.76591829223408,85.17997791682002,2
Qinhuangdao,6.266154409074278,15.07914379802415,27.457457438934124,8.024149286498353,54.404866447127695,92.84522502744237,1
Qiqihar,5.018953530918404,7.550695206732528,31.713754789272027,6.111708744968898,39.02122210025613,70.77936333699232,2
Qom,25.148809523809526,38.22037617554859,0.0,32.938661710037174,41.74791418355185,64.16428571428571,3
Quilpué,5.776155717761557,6.545802508845289,10.704020585397235,5.118671598584754,40.178694697207405,56.84831813895001,2
Quito,6.083325301204819,19.156657223796035,16.78286544046467,3.802168674698795,29.202157079646017,53.229474548440066,2
Raleigh,2.829899497487437,6.116207513416816,23.776675026872088,0.7419306184012066,13.0667800935772,33.062636165577345,0
Rancagua,8.334698412698412,2.0,10.919633401221997,1.9405700211118933,46.91405269761606,72.50455545083254,2
Rayong,1.2781062553556126,6.066436464088397,10.162123360510456,1.6189102564102567,36.217676230959974,62.797551020408164,2
Reykjavík,0.10000000000000002,3.0291772151898733,10.220895522388059,1.8110735418427726,7.48135593220339,15.97991967871486,0
Richmond,0.1,2.2524797114517585,12.073531230674089,0.21576864535768647,13.185774946921443,30.065285624607657,0
Rijeka,0.1,3.437156644394952,28.194083827893174,2.873222222222222,13.0559866962306,35.83037475345168,0
Rome,0.1,12.526860722181283,18.783830570902392,0.6454008127077946,21.21039056742815,47.81650700073692,0
Rotterdam,2.858888888888889,12.145797258297259,18.426030449313036,1.1638686131386862,18.355440967283073,40.58467741935484,0
Sacramento,2.904587155963303,4.232418555240793,5.802087756546356,4.1328571428571435,18.804766490129996,31.04073680481757,0
Saint paul,3.2460906818993216,7.300998929718159,22.279242586638084,1.0307692307692307,14.430267621560498,30.042097752408136,0
Saint petersburg,3.045132743362832,11.35,21.859322033898305,6.359322033898305,6.3559322033898304,21.677966101694917,0
Saint-denis,0.10000000000000002,2.618121301775148,14.709281215264912,0.6368754660700969,11.065482796892342,24.13781575037147,0
Saint-étienne,0.1,7.483124048706241,22.108732188527583,0.9569182389937108,13.484254992319508,33.02057761732852,0
Saitama,3.1132978723404254,10.230425531914893,24.85895390070922,1.8628328008519703,13.860283687943262,41.241134751773046,0
Salamanca,0.1,4.0439120770560635,23.658012170385394,1.710620135576199,13.499506416584403,24.265109034267912,0
Samsun,6.251026502426279,17.57178529296107,11.593136833046472,5.014253563390848,38.75139353400223,58.955533596837945,2
Samut prakan,0.989326375711575,9.898555499239736,10.412474798387096,2.754224185532855,41.4671272034302,81.22753178430513,2
San diego,3.1917223751474637,7.91715710723192,23.975243993993995,0.6406060606060606,19.13429256594724,39.50228136882129,0
San francisco,3.653454415954416,6.304129583481666,20.497688477951638,1.5742227469500196,16.129032258064516,30.70035587188612,0
San jose,4.549214285714285,9.102597864768683,20.30718838526912,1.2188922610015174,15.845669291338583,30.728045325779036,0
San luis potosí,7.9962307692307695,10.922739480752014,16.13204833141542,4.559420697412823,69.33444592790387,75.79620853080569,1
Sanandaj,10.965306122448979,9.897814207650272,21.083333333333332,15.568478829064297,45.33632555356074,31.093713278495887,2
Santa cruz de tenerife,0.1,4.6781035106768005,25.141081765557164,2.5289721317408613,20.32471056439942,32.323614632379574,0
Santiago,8.2709203539823,20.127734513274337,11.825929203539824,4.236192839418646,55.61327433628318,77.3349875930521,1
Sapporo,2.9924758151200286,10.075248226950356,25.231258865248225,2.1641501816713764,9.938652482269504,30.402127659574468,0
Sarajevo,2.9826595226497807,10.329219363279547,20.195650282731624,9.049712770658418,32.482608695652175,78.4684159378037,2
Seattle,3.0494673295454544,12.124313235818764,18.965172166427546,1.2499462943071966,13.180327868852459,26.51998585072515,0
Sejong,5.253189149560118,15.305626832844574,23.228288023512125,4.706375961890802,36.82972873900293,72.76522593320236,2
Sendai,0.9771785714285713,8.096147017045455,23.46233581824636,8.922162576687116,11.370252041178558,33.26464323748669,0
Seongnam-si,5.0396482227922315,19.21231671554252,20.68548861131521,4.1316965921583,36.026026392961874,66.280205655527,2
Seoul,5.629271862422247,24.156135531135533,20.021496523966338,5.21251372118551,36.28613245517746,68.9531650201244,2
Sevilla,2.522783505154639,6.4408864159631625,23.49401151631478,2.403894858019954,21.605222734254994,47.57196339434276,0
Shanghai,5.864588665447897,16.192797074954296,27.882373699851414,4.1626691042047534,42.31937842778793,91.78062157221207,2
Shantou,6.403157121879589,7.18575624082232,28.976764705882353,4.398641703377386,34.67033773861968,70.85535976505139,2
Sheffield,2.9395348837209303,7.927452389507725,20.83745769086123,1.2428571428571427,13.3556236481615,35.78038225748287,0
Shenyang,7.703566203365033,14.971580102414046,24.955767562879444,10.231291148500365,55.45135332845648,99.24359912216532,1
Shenzhen,6.01064610866373,11.730212922173274,23.0248382923674,3.320704845814978,34.43263582966226,67.98054331864904,2
Shijiazhuang,6.784742041712404,15.783809001097696,26.74759437453738,9.361178192462495,78.38035126234907,123.55067691181851,1
Shillong,4.198468848996832,1.830411826821542,7.291330858960764,6.790316622691293,48.22848034006376,93.01489361702127,2
Shiraz,26.59678499665104,21.743451981195435,9.521739130434783,15.517152103559871,34.19975490196079,72.02777777777777,3
Shiyan,7.828185824458319,9.81759089239809,18.425655430711608,5.192324641939037,51.657363202350346,100.0894234300404,1
Shizuoka,2.278862252663622,6.329064039408868,25.536851079954527,1.7812571866615563,12.336680560818492,34.503599848427434,0
Singapore,4.731854838709677,9.862654320987655,9.7732136313668,3.4193240264511386,25.068340051300844,46.17065097462302,2
Skopje,3.548305695746215,6.8506137184115525,12.481171171171171,1.420507742167807,34.68587896253602,77.0282780979827,2
Sofia,0.10250272034820458,7.537794704388829,15.578219078708742,1.2398692810457517,22.843958983504237,80.03633491311217,2
Southend-on-sea,10.385714285714286,5.400429338103757,21.680118110236222,1.9500742942050522,13.873311427528295,36.775466284074604,0
Strasbourg,0.1,11.61902670414617,19.591663772143107,0.9662528216704289,18.97055730809674,54.3441603317208,0
Suncheon,4.642097543087642,8.690051395007343,28.206615214994486,4.737220388705537,26.047121378804547,55.115130370914436,0
Surrey,0.1,4.054284037558685,7.880193661971831,0.22546546546546548,9.126620139581256,19.21368100237047,0
Suwon,4.843275925247343,18.1970857771261,23.041127847171197,5.134518138512275,37.882697947214076,71.55511811023622,2
Suzhou,6.692125550660792,15.658920704845816,25.856589673913046,4.640345080763582,48.67455947136564,95.9258443465492,1
Swansea,4.3689887640449445,6.668667850799289,22.59880057286072,1.6635110627493652,16.832978723404256,37.00336998935793,0
Sydney,2.5376921541225794,7.389186546734455,13.588071959327335,1.7549878836833603,15.74985331507921,26.2520531873289,0
Szczecin,0.8871808510638298,7.162818336162988,21.19378482640377,2.218479184367035,17.964331210191084,53.09083191850594,0
Szeged,3.2995925020374894,5.684994626544868,15.349496461622211,5.126192423003543,21.611364245510586,52.59888928699391,0
São josé dos campos,2.2711001289213577,7.076319569120287,14.473501241575027,0.8812074443940081,17.82298687477829,39.264783759929394,0
São paulo,4.6245482974287695,14.1732,14.032609451007644,1.0963401882188917,22.888637943015983,51.580062521708925,2
Tabriz,33.965405405405406,21.102705410821642,8.72645739910314,15.488377968671045,35.4543630892678,57.85585585585586,3
Taichung,3.7225008830801833,10.079795125397387,21.943094312963616,2.7595725891910985,31.358883786647826,59.49311197456729,2
Tainan,3.556322854115154,9.371865065347933,23.360967855881313,3.0107735782409044,38.68791946308725,67.58830801836807,2
Taipei,4.5236135641116215,12.779229954079831,22.512716354645,2.552684563758389,26.791416460614624,50.93429883433416,2
Taitung city,2.842099681866384,3.2884493111974566,21.63514659131049,1.707070707070707,17.2034677990092,31.00053003533569,0
Taiyuan,8.33308957952468,16.143747714808043,25.42971391417425,11.51851919561243,68.65886654478976,111.76069469835465,1
Takamatsu,2.9217277486910995,6.3811340941512125,26.20397646219686,3.206389088298636,14.484664764621968,40.64479315263909,0
Talca,8.500377002827522,7.78844705882353,7.948898265353962,2.037874097007224,34.051081165778754,60.27345465955444,2
Taoyuan city,3.8007417873542915,11.683150830095373,22.524302366654894,3.0964676792652774,31.70204874602614,53.83292122924762,2
Tarnów,3.4825018896447473,8.667997444905781,21.598751600512163,3.3695809963708347,23.022108298622236,59.17690513219284,0
Tashkent,6.020833333333333,4.9711864406779664,0.1,3.2985436893203883,38.095541401273884,96.2687074829932,2
Tbilisi,4.660219922380336,13.220633893919793,13.94505174644243,3.795204147764096,34.269329896907216,64.41172680412372,2
Tel aviv,4.5285978542360334,15.555808361080281,32.969892672094744,2.2887449092928542,39.15539761813292,67.10099889012209,2
Temuco,5.967385786802031,6.306071551427588,1.4666666666666668,85.56666666666666,33.21278596051395,67.54957640414183,4
Tepic,7.697605252993434,8.7336417157275,14.751552106430154,6.072673501577286,36.04741229593609,46.53377777777778,2
Thessaloníki,0.10000000000000002,10.619741379310344,23.79344709897611,4.323671096345515,23.198006644518273,49.8416500332668,0
Thiruvananthapuram,6.010229316546763,4.34413082437276,11.761335125448028,2.863888888888889,42.11248872858431,75.75596041385515,2
Thrissur,8.260112044817927,4.540605720695457,5.016629023150763,3.0044183445190153,42.6,73.89538807649043,2
Tianjin,8.469751280175567,17.02401243599122,22.79552772808587,6.158449158741771,62.64648866130212,110.1903803950256,1
Tokyo,3.617269503546099,13.403014184397163,24.416524822695038,2.117304964539007,14.103900709219857,40.57198581560284,0
Toluca,7.9455568547208415,16.855450029222677,21.930881922062703,5.44322977725674,43.61928634621056,83.19845679012346,2
Toulouse,3.3455913978494625,8.14356123464985,24.457280265339964,0.45275689223057647,15.198341625207297,37.333720544308,0
Toyama,4.254118705035972,4.603561253561253,29.01225071225071,1.710423572744015,12.137108262108262,35.66346153846154,0
Trabzon,6.518624161073825,15.38497085761865,19.00419566107245,4.068790049001131,33.94769173492182,73.46264626462646,2
Tucson,2.088551724137931,6.1673103448275866,23.789638511095205,0.24584342211460858,19.47244094488189,24.209914101646387,0
Turin,0.1,12.989704142011833,17.808185053380782,2.5228091236494596,23.435374149659864,64.08053419668151,2
Tuzla,0.12394076511723572,9.882004930156121,11.705056423611111,21.68120377978636,30.017690875232773,84.11841021416804,2
Ulan bator,5.927887114741924,14.843993993993994,18.303765290519877,14.218560747663552,68.96685144124169,94.59010626603151,1
Ulsan,5.1710883107365335,15.580736803519061,25.96048861131521,5.42693294246977,31.031708211143695,62.04402054292003,2
Utrecht,1.9744680851063827,8.888636363636364,19.293353137764576,0.3487209302325582,16.6374154503382,39.07478005865103,0
Utsunomiya,3.059078897697244,8.201865805525655,23.75992106207391,1.7645856558900037,13.421751615218952,38.71120689655172,0
Valencia,0.1,7.133075506445672,22.21828729281768,2.084900074019245,13.388868411352746,37.62577696526508,0
Valladolid,0.10110262934690416,7.674525316455696,20.92574850299401,2.633705772811918,14.581971534001054,37.903587443946186,0
Valparaíso,4.869696969696969,9.209090909090909,6.771683673469388,21.73,32.082191780821915,51.03264281230383,2
Vancouver,0.10010209290454315,4.107328244274809,7.976704642067675,0.28410517387616624,8.644029329608939,17.751235304140398,0
Vereeniging,4.72343085106383,4.203204819277108,11.157290664100096,2.291610576923077,35.29162656400385,70.54481927710843,2
Visakhapatnam,5.785804899387577,15.303563667970447,8.884376358105172,5.525673327541269,73.02181500872601,110.94107376691402,1
Vitória,1.3682072829131653,3.4286551339285714,13.950757150869322,8.052957746478873,15.001186758276079,13.136184812442819,0
Wakayama,1.9771171171171171,5.918847517730497,27.07478723404255,2.9037776193870277,14.13563829787234,40.680851063829785,0
Warsaw,4.154186385147433,9.204678998911861,18.826487663280115,2.9385031559963934,22.76677548059485,59.8436706565107,2
Washington d.c.,1.4848726114649682,5.771400778210117,15.312221436151399,0.3534591194968554,13.156484458735262,29.65493455960382,0
Wiesbaden,0.1,11.569820027688047,18.367723548272174,0.691054575297497,13.822802682668549,35.159156976744185,0
Winnipeg,1.6883857218966436,2.623860884877834,7.116724525219522,4.82953431372549,8.510042152243987,24.959334565619223,0
Wollongong,2.2596709200805907,4.2508928571428575,15.358019567150905,2.5968691762951917,15.56435349940688,23.135271432809255,0
Worcester,0.7395109395109395,4.117907902217168,3.03103125,2.7372915468660146,16.70433937823834,26.85672514619883,0
Wrocław,2.7554957296695135,12.297181008902076,20.465799256505576,2.856280193236715,22.594076005961252,60.724035608308604,2
Wuhan,7.874326241134752,16.795789971617786,21.883516483516484,4.821431947069943,56.024563060935286,111.968809073724,1
Wuxi,7.886086637298091,16.196769456681352,25.780155367231636,5.475137715754682,52.319383259911895,100.70301027900148,1
Xiamen,4.5850809418690215,8.03579295154185,35.02763104429094,2.619466911764706,32.78395741556535,68.61196769456681,2
Xining,8.996107234667647,13.514579507895702,24.914159702878365,7.83760558207859,60.28167462357694,98.39955930958502,1
Xinxiang,8.947429305912596,15.726643408005877,25.057411133467472,9.128681601175174,75.39276533235402,125.24458318031583,1
Xi’an,8.614241316270567,17.616873857404023,20.35902752293578,5.749798903107861,73.01224862888482,117.09945155393054,1
Xuchang,8.309257226491036,12.980863519941455,28.625125,6.297603366264178,69.48627881448957,121.3406512989389,1
Yazd,22.492212848799483,33.807566862361384,37.01762114537445,24.727777777777778,61.82854821235103,0.8771929824561403,3
Yeosu,5.180029314767314,10.605736803519061,26.18813372520206,5.6043605716379625,26.93841642228739,56.681217901687454,2
Yinchuan,7.723696769456681,14.047668869309838,28.93812118570183,10.39702533969886,67.36031571218795,100.15216593245228,1
Yokohama,3.6732789212207235,10.42758865248227,25.620833333333334,2.61177304964539,13.780851063829788,36.43758865248227,0
Yunfu,6.742683823529411,9.279441997063143,17.118955512572533,5.543426367976497,36.90932452276065,76.7176945668135,2
Zabrze,1.6762364294330518,8.436229573535273,18.379720558882234,4.926573705179283,27.855417406749556,81.5354609929078,2
Zagreb,0.1,13.05495820668693,19.077418065547562,1.8970897484040554,19.968168279970214,63.917667238421956,2
Zamboanga,6.543654822335025,4.097101449275362,5.229411764705882,3.346762589928058,25.214285714285715,58.213592233009706,2
Zanjān,16.019178082191782,17.374054054054053,6.6716417910447765,16.941223193010327,36.35259631490787,54.72539489671932,3
Zaragoza,1.7579710144927536,7.86129898013956,20.31862587224906,1.9828225806451614,14.516129032258064,30.581863979848865,0
Zenica,5.695466377440347,8.208752166377815,18.798418544194107,28.025834416991763,36.127004768097095,61.23161094224924,2
Zhengzhou,8.254332723948812,16.0599634369287,28.801795185638515,6.725246800731261,74.64680073126142,121.26471663619743,1
Zhuzhou,6.5487885462555075,11.656975036710719,22.35026075619296,4.795319383259912,49.6878442893867,105.48733480176212,1
Ürümqi,9.515510279001468,17.206387665198235,22.368900804289545,4.644603524229074,67.52092511013215,110.20337738619676,1
Łódź,2.9438855314610737,8.453055062166962,20.503358208955223,2.6024333925399645,26.76696269982238,64.48034846029174,2
Ōita,3.579770444763271,5.169853988603988,26.03226495726496,3.6525462962962965,13.673254985754985,41.729166666666664,0
Ḩawallī,6.702141327623127,11.424018558172733,8.550427960057062,4.129743223965763,74.03459343794579,106.44166303874619,1
